Gene_ID,Shortened_Name
SMEL5_06g022750.1,Smel18s_rRNA06.750
SMEL5_04g013110.1,SmelEC1_AtSim_04.110
SMEL5_07g001010.1,SmelEC1_AtSim_07.010
SMEL5_07g021510.1,SmelEC1_AtSim_07.510
SMEL5_11g008680.1,SmelEC1_AtSim_11.680
SMEL5_11g008730.1,SmelEC1_AtSim_11.730
SMEL5_11g013580.1,SmelEC1_AtSim_11.580
SMEL5_11g017010.1,SmelEC1_AtSim_11.010
SMEL5_12g003130.1,SmelEC1_AtSim_12.130
SMEL5_11g007630.1,SmelGEX1_11.630
