Gene_ID,Shortened_Name
SMEL5_10g017610.1,SmelDMP5_10.610
SMEL5_02g013320.1,SmelDMP5_02
SMEL5_01g026030.1,SmelDMP5_01.030
SMEL5_01g008730.1,SmelDMP5_01.730
SMEL5_12g005350.1,SmelDMP5_12
SMEL5_04g005390.1,SmelDMP5_04
SMEL5_10g003660.1,SmelDMP5_10.660
